201710,シャルル,打上花火,釣りよかでしょう。のテーマ,レディーレ,ナンセンス文学,ようこそジャパリパークへ+(弾き語りver),アイネクライネ,丸の内サディスティック,メーベル,ドラマツルギー,砂の惑星,ハロ／ハワユ,さよならミッドナイト(ギターアレンジ+ver),からくりピエロ,ようこそジャパリパークへ,言って。,雨とペトラ,恋+(星野源),シュガーソングとビターステップ,あたしを彼女にしたいなら,ラプンツェル,恋人ができたんだ,花瓶に触れた,アスノヨゾラ哨戒班,君の知らない物語,アボカド,ヒトツメノ恋,夜明けと蛍,ピースサイン,Country+Road,たばこ,灰色と青,チェリー,アイロニ,ダイアトニック,朝を呑む,なんでもないや,カタオモイ,惑星ループ,奏(かなで),vivi,LOSER,メトロノーム,千本桜,前前前世,葛飾ラプソディ,ニア,glow,カントリーロード(簡易アレンジver),ドーナツホール,やさしさに包まれたなら,What+a+Pastaful+World+～なんてスパゲティ世界～,君じゃなきゃダメみたい,ゴーストルール,にじのむこうに,空も飛べるはず,浅草キッド,ワルツ,そばかす,心做し,未来の僕らは知ってるよ,Calc,靴の花火,Dear+birthday,エイリアンエイリアン,歌うたいのバラッド,雨き声残響,夜もすがら君想ふ,車輪の唄,おなじ話,フィクサー,ああ人生に涙あり,"rain+stops,+good-bye",wherever+you+are,はなれ、ばなれ,肩+have+a+good+day,天ノ弱,ソーダ+(sumika),Butter-Fly,嘘（学園祭学園）,ピエロ（ＫＥＩ）,コネクト,南中ソーラン,God+knows…,アイコトバ+井上緑,右に曲ガール,楓,君をのせて,曖昧劣情Lover,小夜子(簡単コードver),君色に染まる,蝶々結び+(Aimer),スカート,自傷無色,わたしのアール,乾涸びたバスひとつ,ヨナヨナ~Yokr+of+Night~,バレリーコ,secret+base+～君がくれたもの～,一般男性脱糞シリーズ
201711,シャルル,ドラマツルギー,釣りよかでしょう。のテーマ,灰色と青,打上花火,アイネクライネ,砂の惑星,レディーレ,ナンセンス文学,ようこそジャパリパークへ+(弾き語りver),メーベル,丸の内サディスティック,ハロ／ハワユ,ピースサイン,妄想感傷代償連盟,言って。,さよならミッドナイト(ギターアレンジ+ver),花瓶に触れた,からくりピエロ,雨とペトラ,ラプンツェル,ようこそジャパリパークへ,命ばっかり,たばこ,なんでもないや,アスノヨゾラ哨戒班,いかないで,朝を呑む,嘘（学園祭学園）,ヒバナ,夜明けと蛍,LOSER,アボカド,恋+(星野源),ダーリンダーリン,君の知らない物語,vivi,ダイアトニック,チェリー,タイトル+(おいでよ+どうぶつの森),飴か夢,シュガーソングとビターステップ,刹那,ヒトツメノ恋,カタオモイ,メトロノーム,ゆけ！けけライダー,惑星ループ,前前前世,葛飾ラプソディ,アイロニ,動く、動く,ドーナツホール,奏(かなで),Country+Road,glow,心做し,情熱大陸,ワルツ,What+a+Pastaful+World+～なんてスパゲティ世界～,Dear+birthday,時ノ雨、最終戦争,テレキャスター・ストライプ,回る空うさぎ,夜もすがら君想ふ,右に曲ガール,にじのむこうに,世界寿命と最後の一日,あたしを彼女にしたいなら,ウミユリ海底譚,Butter-Fly,メルト／初音ミク,ニア,恋人ができたんだ,靴の花火,フィクサー,歌うたいのバラッド,God+knows…,ヨナヨナ~Yokr+of+Night~,さよならアイデンティティー,Calc,雨き声残響,ゴーストルール,君じゃなきゃダメみたい,カントリーロード(簡易アレンジver),Just+Be+Friends,クリスマスソング,やさしさに包まれたなら,千本桜,ピエロ（ＫＥＩ）,ハイドアンド・シーク,独りんぼエンヴィー,"rain+stops,+good-bye",おなじ話,スーパー・ノヴァ,ハレ晴レユカイ,エイリアンエイリアン,ぼなぺてぃーと♡S,人魚(ポルカドットスティングレイ),魔法
201712,シャルル,ドラマツルギー,灰色と青,釣りよかでしょう。のテーマ,打上花火,あわてんぼうのサンタクロース,レディーレ,ナンセンス文学,アイネクライネ,丸の内サディスティック,メーベル,ようこそジャパリパークへ+(弾き語りver),楓,ようこそジャパリパークへ,ハロ／ハワユ,言って。,動く、動く,雨とペトラ,ラプンツェル,砂の惑星,花瓶に触れた,サンタが町にやってくる,さよならミッドナイト(ギターアレンジ+ver),LOSER,からくりピエロ,タイトル+(おいでよ+どうぶつの森),朝を呑む,ジングルベル,クリスマスソング,ピースサイン,赤鼻のトナカイ,メルト／初音ミク,妄想感傷代償連盟,命ばっかり,ヒバナ,夜明けと蛍,恋+(星野源),アスノヨゾラ哨戒班,vivi,たばこ,刹那,なんでもないや,ダイアトニック,カタオモイ,君の知らない物語,Nighthawks,アイロニ,チェリー,メトロノーム,ダーリンダーリン,glow,Dear+birthday,more+one+night,前前前世,Calc,嘘（学園祭学園）,ワルツ,葛飾ラプソディ,お気に召すまま+(Eve),What+a+Pastaful+World+～なんてスパゲティ世界～,回る空うさぎ,Butter-Fly,スノースマイル,ドーナツホール,「I+Love+You」のある世界,ぼなぺてぃーと♡S,エイリアンエイリアン,シュガーソングとビターステップ,星間飛行,ヒトツメノ恋,いかないで,惑星ループ,Country+Road,奏(かなで),ピエロ（ＫＥＩ）,Black+Sheep,スーパー・ノヴァ,ハイドアンド・シーク,空も飛べるはず,心做し,かくしん的☆めたまるふぉ～ぜっ！,変わらないもの,はなれ、ばなれ,恋人ができたんだ,ハレ晴レユカイ,雨き声残響,ヨナヨナ~Yokr+of+Night~,Snow+halation,魔法,靴の花火,カントリーロード(簡易アレンジver),フィクサー,蝶々結び+(Aimer),クリスマス,"rain+stops,+good-bye",君じゃなきゃダメみたい,さよならアイデンティティー,God+knows…,メリュー,千本桜
201801,シャルル,ドラマツルギー,POPPY+PAPPY+DAY,打上花火,メーベル,なんでもないや,丸の内サディスティック,灰色と青,ラプンツェル,レディーレ,ようこそジャパリパークへ+(弾き語りver),お気に召すまま+(Eve),言って。,メルト／初音ミク,釣りよかでしょう。のテーマ,ナンセンス文学,レド,ハロ／ハワユ,花瓶に触れた,さよならミッドナイト(ギターアレンジ+ver),ようこそジャパリパークへ,命ばっかり,アイネクライネ,朝を呑む,星色ガールドロップPV,雨とペトラ,楓,恋+(星野源),恋してポプテピピック,星間飛行,LOSER,夜明けと蛍,砂の惑星,からくりピエロ,ピースサイン,カタオモイ,前前前世,アスノヨゾラ哨戒班,動く、動く,ダイアトニック,vivi,奥様、お手をどうぞ,CLEAR（坂本真綾）,POP+TEAM+EPIC,Country+Road,ヒバナ,君の知らない物語,たばこ,チェリー,スパークル,シュガーソングとビターステップ,思春期は終わらない！,ロリポップ,君じゃなきゃダメみたい,Calc,ドーナツホール,ウミユリ海底譚,glow,ワルツ,刹那,What+a+Pastaful+World+～なんてスパゲティ世界～,ダーリンダーリン,葛飾ラプソディ,メトロノーム,Dear+birthday,雨き声残響,「I+Love+You」のある世界,奏(かなで),24時からのシンデレラ,アイロニ,サリシノハラ,肩+have+a+good+day,フィクサー,快晴,ハイドアンド・シーク,右に曲ガール,ピエロ（ＫＥＩ）,天ノ弱,エイリアンエイリアン,嘘（学園祭学園）,妄想感傷代償連盟,Black+Sheep,空も飛べるはず,都市生活者のブルース,プラチナ,心做し,はなれ、ばなれ,愛のうた,靴の花火,ヒトツメノ恋,それがあなたの幸せとしても,Butter-Fly,God+knows…,Radio+Prayer,惑星ループ,魔法,変わらないもの,Nighthawks,ハッピーの誕生,いつか+(Saucy+Dog)
201802,シャルル,POPPY+PAPPY+DAY,ドラマツルギー,メーベル,ドラえもん+(星野源),命に嫌われている,丸の内サディスティック,POP+TEAM+EPIC,レディーレ,言って。,朝を呑む,LETS+POP+TOGETHER,ラプンツェル,ようこそジャパリパークへ+(弾き語りver),灰色と青,釣りよかでしょう。のテーマ,アイネクライネ,命ばっかり,お気に召すまま+(Eve),雨とペトラ,花瓶に触れた,打上花火,レド,ナンセンス文学,SHINY+DAYS,ハロ／ハワユ,快晴,さよならミッドナイト(ギターアレンジ+ver),夜明けと蛍,からくりピエロ,恋してポプテピピック,カタオモイ,いつか+(Saucy+Dog),アスノヨゾラ哨戒班,星間飛行,なんでもないや,君の知らない物語,葛飾ラプソディ,いかないで,LOSER,ようこそジャパリパークへ,たばこ,ピースサイン,メルト／初音ミク,星色ガールドロップPV,砂の惑星,vivi,ダイアトニック,シュガーソングとビターステップ,君の神様になりたい。,雨き声残響,アイロニ,CLEAR（坂本真綾）,恋+(星野源),楓,ハイドアンド・シーク,チェリー,ワルツ,What+a+Pastaful+World+～なんてスパゲティ世界～,ウミユリ海底譚,妄想感傷代償連盟,そばかす,君じゃなきゃダメみたい,惑星ループ,奏(かなで),Country+Road,変わらないもの,ドーナツホール,Calc,ダーリンダーリン,Dear+birthday,おなじ話,メトロノーム,右に曲ガール,靴の花火,嘘（学園祭学園）,「I+Love+You」のある世界,天ノ弱,魔法,心做し,言わないけどね。,肩+have+a+good+day,妄想疾患■ガール,"rain+stops,+good-bye",想像フォレスト,動く、動く,ヒバナ,刹那,Butter-Fly,フィクサー,千本桜,はなれ、ばなれ,バレリーコ,Black+Sheep,恋愛裁判,前前前世,アイコトバ+井上緑,glow,思春期は終わらない！,ピエロ（ＫＥＩ）
201803,シャルル,POPPY+PAPPY+DAY,Lemon,ドラマツルギー,メーベル,命に嫌われている,朝を呑む,丸の内サディスティック,言って。,ラプンツェル,ようこそジャパリパークへ+(弾き語りver),レディーレ,アイネクライネ,雨とペトラ,釣りよかでしょう。のテーマ,ドラえもん+(星野源),花瓶に触れた,灰色と青,リメンバー・ミー,さよならミッドナイト(ギターアレンジ+ver),ナンセンス文学,ハロ／ハワユ,葛飾ラプソディ,POP+TEAM+EPIC,いつか+(Saucy+Dog),3月9日,打上花火,LOSER,快晴,お気に召すまま+(Eve),LETS+POP+TOGETHER,からくりピエロ,砂の惑星,命ばっかり,夜明けと蛍,カタオモイ,SHINY+DAYS,ピースサイン,レド,アスノヨゾラ哨戒班,チェリー,ロキ,vivi,ようこそジャパリパークへ,星色ガールドロップPV,なんでもないや,たばこ,君の知らない物語,言わないけどね。,恋してポプテピピック,心做し,靴の花火,ダイアトニック,アイロニ,星間飛行,妄想感傷代償連盟,ドーナツホール,そばかす,変わらないもの,君じゃなきゃダメみたい,雨き声残響,惑星ループ,君の神様になりたい。,おなじ話,はなれ、ばなれ,glow,空も飛べるはず,ワルツ,メトロノーム,奏(かなで),楓,アイコトバ+井上緑,シュガーソングとビターステップ,妄想疾患■ガール,フィクサー,ハイドアンド・シーク,春一番（ゆずVer）,Country+Road,旅立ちの日に,ここから、ここから,バレリーコ,月曜日,花（童謡）,おじゃま虫,Butter-Fly,"rain+stops,+good-bye",ウミユリ海底譚,ヒバナ,刹那,メルト／初音ミク,車輪の唄,エイリアンエイリアン,肩+have+a+good+day,Calc,青空のラプソディ,ゴーストルール,ライカ(yamada),恋+(星野源),ピエロ（ＫＥＩ）,God+knows…
201804,シャルル,ロキ,Lemon,言って。,リメンバー・ミー,命に嫌われている,ドラマツルギー,メーベル,朝を呑む,丸の内サディスティック,アイネクライネ,レディーレ,ようこそジャパリパークへ+(弾き語りver),雨とペトラ,ラプンツェル,アウトサイダー,打上花火,快晴,ハロ／ハワユ,LOSER,花瓶に触れた,いつか+(Saucy+Dog),POPPY+PAPPY+DAY,釣りよかでしょう。のテーマ,葛飾ラプソディ,ナンセンス文学,夜明けと蛍,さよならミッドナイト(ギターアレンジ+ver),チェリー,お気に召すまま+(Eve),灰色と青,vivi,からくりピエロ,靴の花火,命ばっかり,LETS+POP+TOGETHER,アスノヨゾラ哨戒班,星色ガールドロップPV,ようこそジャパリパークへ,カタオモイ,ピースサイン,君の知らない物語,心做し,ダイアトニック,何でも言うことを聞いてくれるアカネチャン,たばこ,小さな恋の歌,glow,惑星ループ,砂の惑星,なんでもないや,アイロニ,奏(かなで),妄想感傷代償連盟,やさしさに包まれたなら,ドーナツホール,レド,おなじ話,君じゃなきゃダメみたい,オトモダチフィルム,SHINY+DAYS,ドラえもん+(星野源),エイリアンエイリアン,アイコトバ+井上緑,星間飛行,バレリーコ,ここから、ここから,言わないけどね。,Country+Road,君の神様になりたい。,RAINBOW+GIRL,シュガーソングとビターステップ,変わらないもの,夜もすがら君想ふ,ワルツ,アイラ,ヒバナ,始発とカフカ,車輪の唄,アニソン百花繚乱,スパークル,メトロノーム,雨き声残響,Butter-Fly,楓,Calc,はなれ、ばなれ,スタートダッシュ,メルト／初音ミク,ライカ(yamada),フィクサー,girlfriend,メリュー,空も飛べるはず,恋してポプテピピック,前夜+(井上緑),ピエロ（ＫＥＩ）,やつらの足音のバラード,ヒトツメノ恋,ハルカトオク
201805,シャルル,ヒッチコック,Lemon,ロキ,言って。,丸の内サディスティック,アウトサイダー,命に嫌われている,メーベル,朝を呑む,LOSER,ドラマツルギー,栞+(Radio+Bestsellers),アイネクライネ,いつか+(Saucy+Dog),靴の花火,夜明けと蛍,雨とペトラ,ようこそジャパリパークへ+(弾き語りver),ラプンツェル,レディーレ,打上花火,快晴,ハロ／ハワユ,からくりピエロ,オトモダチフィルム,花瓶に触れた,カタオモイ,君の知らない物語,チェリー,灰色と青,リメンバー・ミー,ナンセンス文学,葛飾ラプソディ,アスノヨゾラ哨戒班,たばこ,命ばっかり,ピースサイン,vivi,小さな恋の歌,釣りよかでしょう。のテーマ,惑星ループ,南中ソーラン,おなじ話,お気に召すまま+(Eve),さよならミッドナイト(ギターアレンジ+ver),なんでもないや,心做し,glow,砂の惑星,アイロニ,ようこそジャパリパークへ,奏(かなで),ダイアトニック,Calc,Dear+birthday,ドーナツホール,何でも言うことを聞いてくれるアカネチャン,シュガーソングとビターステップ,恋+(星野源),メルト／初音ミク,変わらないもの,カブトムシ,Butter-Fly,星間飛行,歌うたいのバラッド,君じゃなきゃダメみたい,ワルツ,妄想感傷代償連盟,アイコトバ+井上緑,Country+Road,バレリーコ,メトロノーム,エイリアンエイリアン,レド,サリシノハラ,楓,ハイドアンド・シーク,右に曲ガール,夜もすがら君想ふ,車輪の唄,メリュー,ヒバナ,背景、夏に溺れる,ゴーストルール,What+a+Pastaful+World+～なんてスパゲティ世界～,夏色,ピエロ（ＫＥＩ）,ウミユリ海底譚,"rain+stops,+good-bye",始発とカフカ,曖昧劣情Lover,Lost+my+music,帝国少女,ダーリンダーリン,空奏列車,スーパー・ノヴァ,アイラ,フィクサー,トリノコシティ
201806,ヒッチコック,シャルル,Lemon,言って。,ロキ,丸の内サディスティック,メーベル,命に嫌われている,靴の花火,アウトサイダー,いつか+(Saucy+Dog),LOSER,朝を呑む,雨とペトラ,栞+(Radio+Bestsellers),快晴,レディーレ,チェリー,打上花火,ガランド,からくりピエロ,アイネクライネ,夜明けと蛍,君の知らない物語,ドラマツルギー,ハロ／ハワユ,花瓶に触れた,ラプンツェル,さよならミッドナイト(ギターアレンジ+ver),オトモダチフィルム,カタオモイ,ようこそジャパリパークへ+(弾き語りver),ドーナツホール,ピースサイン,命ばっかり,vivi,変わらないもの,スタートリップ,ナンセンス文学,アスノヨゾラ哨戒班,灰色と青,葛飾ラプソディ,帝国少女,カブトムシ,Calc,なんでもないや,Dear+birthday,たばこ,釣りよかでしょう。のテーマ,ダイアトニック,おなじ話,glow,ワルツ,砂の惑星,アイロニ,心做し,星間飛行,Country+Road,恋+(星野源),お気に召すまま+(Eve),"rain+stops,+good-bye",シュガーソングとビターステップ,メトロノーム,レド,ハイドアンド・シーク,奏(かなで),雨き声残響,惑星ループ,恋愛裁判,サリシノハラ,妄想感傷代償連盟,トリノコシティ,Butter-Fly,車輪の唄,アサガオの散る頃に,愛を伝えたいだとか,ようこそジャパリパークへ,メルト／初音ミク,バレリーコ,君じゃなきゃダメみたい,一般男性脱糞シリーズ,はなれ、ばなれ,God+knows…,アイコトバ+井上緑,スパークル,小さな恋の歌,フィクサー,背景、夏に溺れる,ピエロ（ＫＥＩ）,歌うたいのバラッド,リメンバー・ミー,secret+base+～君がくれたもの～,スカート,ふゆびより,瞬き+(back+number),プラチナ,楓,曖昧劣情Lover,おじゃま虫,ブリキノダンス
201807,Lemon,秒針を噛む,シャルル,ヒッチコック,ロキ,言って。,丸の内サディスティック,LOSER,打上花火,命に嫌われている,尊師マーチ,いつか+(Saucy+Dog),メーベル,朝を呑む,からくりピエロ,ガランド,快晴,アイネクライネ,ドラマツルギー,レディーレ,アウトサイダー,君の知らない物語,夜明けと蛍,ラプンツェル,ハロ／ハワユ,変わらないもの,花瓶に触れた,アスノヨゾラ哨戒班,虎,さよならミッドナイト(ギターアレンジ+ver),雨とペトラ,栞+(Radio+Bestsellers),ピースサイン,命ばっかり,靴の花火,ダイアトニック,vivi,なんでもないや,チェリー,葛飾ラプソディ,ナンセンス文学,灰色と青,ドーナツホール,glow,カタオモイ,おなじ話,ガーネット,アイロニ,カブトムシ,ワルツ,secret+base+～君がくれたもの～,ようこそジャパリパークへ+(弾き語りver),砂の惑星,惑星ループ,Country+Road,"rain+stops,+good-bye",心做し,God+knows…,アサガオの散る頃に,お気に召すまま+(Eve),君じゃなきゃダメみたい,釣りよかでしょう。のテーマ,Dear+birthday,レド,愛を伝えたいだとか,はなれ、ばなれ,恋+(星野源),天ノ弱,スタートリップ,リメンバー・ミー,妄想感傷代償連盟,シュガーソングとビターステップ,Butter-Fly,曖昧劣情Lover,Rain,小さな恋の歌,一般男性脱糞シリーズ,メルト／初音ミク,アイコトバ+井上緑,帝国少女,背景、夏に溺れる,たばこ,メリュー,サリシノハラ,メトロノーム,Calc,奏(かなで),恋愛裁判,スカート,いのちの名前,海の見える街,いかないで,魔法,おじゃま虫,UNION!!,オトモダチフィルム,夏色,にじのむこうに,フィクサー,いすゞのトラック
201808,Lemon,シャルル,秒針を噛む,ヒッチコック,命に嫌われている,LOSER,打上花火,丸の内サディスティック,朝を呑む,ロキ,メーベル,言って。,ハロ／ハワユ,夜明けと蛍,ラプンツェル,からくりピエロ,アイネクライネ,レディーレ,君の知らない物語,花瓶に触れた,アスノヨゾラ哨戒班,雨とペトラ,ドラマツルギー,快晴,若者のすべて,灰色と青,さよならミッドナイト(ギターアレンジ+ver),ガランド,虎,いつか+(Saucy+Dog),アウトサイダー,栞+(Radio+Bestsellers),リメンバー・ミー,vivi,ピースサイン,命ばっかり,ダイアトニック,一般男性脱糞シリーズ,なんでもないや,惑星ループ,glow,チェリー,たばこ,変わらないもの,カブトムシ,ナンセンス文学,奏(かなで),全部、好き,葛飾ラプソディ,愛を伝えたいだとか,パオパオ,カタオモイ,アイコトバ+井上緑,いすゞのトラック,secret+base+～君がくれたもの～,ドーナツホール,南中ソーラン,アイロニ,God+knows…,雲と幽霊,夜もすがら君想ふ,釣りよかでしょう。のテーマ,少女レイ,砂の惑星,はなれ、ばなれ,スパークル,Country+Road,メトロノーム,いのちの名前,おなじ話,"rain+stops,+good-bye",心做し,メリュー,ワルツ,夏色,空も飛べるはず,サマータイムレコード,おじゃま虫,君じゃなきゃダメみたい,妄想感傷代償連盟,靴の花火,となりのトトロ++簡単ver,Butter-Fly,シュガーソングとビターステップ,ゴーストルール,小さな恋の歌,Fire◎Flower,ようこそジャパリパークへ+(弾き語りver),思春期+is+Coming+Back,オー・シャンゼリゼ,フィクサー,アブラカタブラ,パプリカ+(Foorin),ダンスロボットダンス,Dear+birthday,ピエロ（ＫＥＩ）,ハイドアンド・シーク,天ノ弱,エイリアンズ,売れないミュージシャンのうた
201809,Lemon,シャルル,命に嫌われている,秒針を噛む,ヒッチコック,LOSER,丸の内サディスティック,言って。,ロキ,セプテンバーさん,夜明けと蛍,打上花火,さよならミッドナイト(ギターアレンジ+ver),ラプンツェル,ハロ／ハワユ,アイネクライネ,君の知らない物語,ドラマツルギー,たばこ,朝を呑む,南中ソーラン,少女レイ,からくりピエロ,快晴,メーベル,オー・シャンゼリゼ,アスノヨゾラ哨戒班,glow,命ばっかり,ガランド,vivi,ドーナツホール,若者のすべて,花瓶に触れた,アディショナルメモリー,ピースサイン,カタオモイ,雨とペトラ,レディーレ,ダイアトニック,太陽系デスコ,空も飛べるはず,惑星ループ,奏(かなで),チェリー,ナンセンス文学,釣りよかでしょう。のテーマ,なんでもないや,アウトサイダー,ロストワンの号哭,思春期+is+Coming+Back,となりのトトロ++簡単ver,砂の惑星,愛を伝えたいだとか,灰色と青,アイコトバ+井上緑,Calc,雲と幽霊,"rain+stops,+good-bye",栞+(Radio+Bestsellers),おなじ話,アイロニ,Country+Road,カブトムシ,帝国少女,心做し,恋+(星野源),楓,雨き声残響,パオパオ,メルト／初音ミク,ロメオ,メトロノーム,リメンバー・ミー,エイリアンエイリアン,God+knows…,またねがあれば,葛飾ラプソディ,はなれ、ばなれ,ワルツ,フィクサー,風になる,ダンスロボットダンス,星間飛行,Butter-Fly,君じゃなきゃダメみたい,secret+base+～君がくれたもの～,カントリーロード(簡易アレンジver),妄想感傷代償連盟,ミッション！健・康・第・イチ,一般男性脱糞シリーズ,靴の花火,魔法,september,思春期は終わらない！,おじゃま虫,スカート,虎,シュガーソングとビターステップ,車輪の唄
201810,Lemon,シャルル,秒針を噛む,命に嫌われている,LOSER,丸の内サディスティック,言って。,ヒッチコック,ロキ,夜明けと蛍,打上花火,アイネクライネ,ラプンツェル,一般男性脱糞シリーズ,からくりピエロ,さよならミッドナイト(ギターアレンジ+ver),メーベル,少女レイ,ガランド,いかないで,命ばっかり,葛飾ラプソディ,ハロ／ハワユ,君の知らない物語,たばこ,ようこそジャパリパークへ,全てあなたの所為です。,空も飛べるはず,奏(かなで),朝を呑む,太陽系デスコ,快晴,脳裏上のクラッカー,ドラマツルギー,この世の終わりみたいなインスタの投稿,glow,アスノヨゾラ哨戒班,オー・シャンゼリゼ,Country+Road,vivi,シュガーソングとビターステップ,God+knows…,カタオモイ,アディショナルメモリー,ナンセンス文学,チェリー,楓,おなじ話,心做し,なんでもないや,レディーレ,灰色と青,右に曲ガール,ダイアトニック,ドーナツホール,ピースサイン,愛を伝えたいだとか,車輪の唄,"rain+stops,+good-bye",恋+(星野源),ADAMAS,はなれ、ばなれ,Butter-Fly,パオパオ,砂の惑星,釣りよかでしょう。のテーマ,君じゃなきゃダメみたい,メルト／初音ミク,となりのトトロ++簡単ver,愛言葉Ⅲ,惑星ループ,君の神様になりたい。,カントリーロード(簡易アレンジver),雨き声残響,星間飛行,蝶々結び+(Aimer),Dear+birthday,栞+(Radio+Bestsellers),ようこそジャパリパークへ+(弾き語りver),エイリアンズ,ワルツ,Calc,雨とペトラ,雲と幽霊,メトロノーム,アウトサイダー,悪魔の踊り方,アイロニ,カブトムシ,月が綺麗+(岩見拓馬),フィクサー,魔法,天ノ弱,やさしさに包まれたなら,girlfriend,またねがあれば,ハイドアンド・シーク,花瓶に触れた,帝国少女,ディスコ・ディテクティブ～水曜日の探偵～
201811,灼熱スイッチ,一般男性脱糞シリーズ,Lemon,シャルル,この世の終わりみたいなインスタの投稿,花ハ踊レヤいろはにほ,秒針を噛む,命に嫌われている,丸の内サディスティック,UNION,PUNCH☆MIND☆HAPPINESS,言って。,LOSER,アイネクライネ,君の知らない物語,脳裏上のクラッカー,からくりピエロ,ハロ／ハワユ,ゆゆうた、特定される,M@GIC☆,ロキ,ようこそジャパリパークへ,打上花火,夜明けと蛍,ヒッチコック,スキノスキル,ラプンツェル,さよならミッドナイト(ギターアレンジ+ver),葛飾ラプソディ,メーベル,ディスコ・ディテクティブ～水曜日の探偵～,アスノヨゾラ哨戒班,ただ君に晴れ,少女レイ,空も飛べるはず,ダイアトニック,グッドラック+ライラック,好きです,なんでもないや,君じゃなきゃダメみたい,快晴,Star!!,ガランド,たばこ,Country+Road,ピースサイン,コネクト,vivi,カタオモイ,朝を呑む,徒花ネクロマンシー,glow,シュガーソングとビターステップ,恋？で愛？で暴君です！,パオパオ,奏(かなで),ナンセンス文学,チェリー,オー・シャンゼリゼ,またねがあれば,God+knows…,アウトサイダー,灰色と青,Butter-Fly,不可思議のカルテ,心做し,Hot+Shot,惑星ループ,フィクサー,愛言葉Ⅲ,命ばっかり,†吸tie+Ladies†,愛を伝えたいだとか,星間飛行,ドラマツルギー,ドーナツホール,天ノ弱,全部、好き,レディーレ,バラバラ+～Balance+2+Variance～,カブトムシ,おなじ話,恋は渾沌の隷也,ようこそジャパリパークへ+(弾き語りver),魔法,ときめきシンフォニー,大物youtuberついにミュージカルにされる,ふゆびより,いかないで,釣りよかでしょう。のテーマ,ADAMAS,アイロニ,楓,妄想感傷代償連盟,はなれ、ばなれ,イキリト,イリュージョニスタ！,スノースマイル,メルト／初音ミク,Dear+birthday
201812,一般男性脱糞シリーズ,Lemon,灼熱スイッチ,命に嫌われている,シャルル,この世の終わりみたいなインスタの投稿,丸の内サディスティック,UNION,クリスマスソング,秒針を噛む,あわてんぼうのサンタクロース,花ハ踊レヤいろはにほ,LOSER,言って。,アイネクライネ,ハロ／ハワユ,君の知らない物語,ラプンツェル,夜明けと蛍,ロキ,Bohemian+Rhapsody(ボヘミアン・ラプソディ),からくりピエロ,徒花ネクロマンシー,PUNCH☆MIND☆HAPPINESS,ただ君に晴れ,メルト／初音ミク,アスノヨゾラ哨戒班,ジングルベル,コネクト,たばこ,打上花火,赤鼻のトナカイ,グッドラック+ライラック,God+knows…,ヒッチコック,Country+Road,快晴,ガランド,さよならミッドナイト(ギターアレンジ+ver),Star!!,M@GIC☆,恋？で愛？で暴君です！,惑星ループ,ゆゆうた、特定される,クリスマス・イブ,メーベル,ナンセンス文学,ようこそジャパリパークへ,脳裏上のクラッカー,スキノスキル,ダイアトニック,またねがあれば,†吸tie+Ladies†,スノースマイル,少女レイ,朝を呑む,心做し,不可思議のカルテ,恋愛サーキュレーション,月が綺麗+(岩見拓馬),アウトサイダー,人類みなセンパイ！,チェリー,ばーか。,君じゃなきゃダメみたい,奏(かなで),命ばっかり,カタオモイ,vivi,なんでもないや,Snow+halation,サンタが町にやってくる,ピースサイン,glow,葛飾ラプソディ,ドラマツルギー,楓,いかないで,カブトムシ,フィクサー,ウミユリ海底譚,ハイドアンド・シーク,はなれ、ばなれ,釣りよかでしょう。のテーマ,ロストワンの号哭,愛言葉Ⅲ,君の神様になりたい。,空も飛べるはず,アイロニ,曖昧劣情Lover,おなじ話,恋は渾沌の隷也,ヒバナ,ドーナツホール,魔法,クリスマス,ハレ晴レユカイ,妄想感傷代償連盟,きよしこの夜,カントリーロード(簡易アレンジver)
